0.335544,0.167772,0,0,1,
0.335544,0.335544,0.167772,1,1,
0.335544,0.671089,0.167772,1,1,
0.267348,0.335544,0.335544,1,0.5,
0.195289,0.335544,0.335544,1,0.25,
0.173642,0.335544,0.671089,1,0.25,
0.168012,0.319498,0.671089,1,0.238045,
0.117082,0.22988,0.671089,1,0.171274,
0.0780025,0.19001,0.671089,1,0.0707843,
0.0520147,0.17418,0.671089,1,0.0648872,
0.0346712,0.168663,0.671089,1,0.0628319,
0.0231094,0.138746,0.671089,1,0.0516871,
0.0154116,0.100212,0.671089,1,0.037332,
0.0102672,0.0719294,0.671089,1,0.0267958,
0.00684239,0.0513678,0.671089,1,0.019136,
0.00456631,0.0365344,0.671089,1,0.0136101,
0.00304103,0.0258704,0.671089,1,0.00481874,
0.00203422,0.0182659,0.671089,1,0.00340229,
0.00136117,0.0128428,0.671089,1,0.00239217,
0.00089908,0.00902454,0.671089,1,0.00168095,
0.0006024,0.00630638,0.671089,1,0.00117465,
0.00040088,0.00441279,0.671089,1,0.000821946,
0.00026611,0.0030704,0.671089,1,0.000571907,
0.00017861,0.00214241,0.671089,1,0.000399055,
0.00011967,0.00149147,0.671089,1,0.000277808,
7.939e-005,0.00103138,0.671089,1,0.000192109,
5.384e-005,0.00071395,0.671089,1,0.000132984,
3.52e-005,0.00049112,0.671089,1,9.14782e-005,
2.327e-005,0.00033994,0.671089,1,6.33188e-005,
1.549e-005,0.00023439,0.671089,1,4.36585e-005,
9.53e-006,0.00015925,0.671089,1,2.96626e-005,
7.06e-006,0.00011022,0.671089,1,2.05301e-005,
4.71e-006,7.679e-005,0.671089,1,7.15163e-006,
2.99e-006,5.169e-005,0.671089,1,4.81401e-006,
2.22e-006,3.543e-005,0.671089,1,3.29968e-006,
1.39e-006,2.494e-005,0.671089,1,2.32272e-006,
9e-007,1.733e-005,0.671089,1,1.61398e-006,
5.5e-007,1.178e-005,0.671089,1,1.0971e-006,
4.8e-007,7.89e-006,0.671089,1,7.34814e-007,
2.3e-007,5.42e-006,0.671089,1,5.04777e-007,
1.8e-007,3.54e-006,0.671089,1,3.29688e-007,
2e-007,2.32e-006,0.671089,1,2.16067e-007,
1.5e-007,2.09e-006,0.671089,1,1.94646e-007,
8e-008,1.2e-006,0.671089,1,1.11759e-007,
7e-008,8.4e-007,0.671089,1,7.82311e-008,
5e-008,5.9e-007,0.671089,1,5.4948e-008,
4e-008,4.9e-007,0.671089,1,4.56348e-008,
5e-008,3.1e-007,0.671089,1,2.8871e-008,
