3,1,0,0,1,
2.24817,1.50366,0.24817,0.24817,0.75183,
1.26436,1.68939,1.04625,0.577653,0.422347,
0.40092,1.06689,2.53219,0.866639,0.133361,
0.04053,0.21079,3.74868,0.986826,0.0131744,
